trade_date,ts_code,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
2015-04-09,000001.SZ,18.0,3.2257,3.2257,1.47,10.3852,10.3852,1.5704,2.8015,2.8015,0.7407,0.7407,1142489.4787,983671.215,469043.8146,20564810.6166,17706081.87
2015-04-10,000001.SZ,19.8,3.3957,3.3957,1.35,11.4237,11.4237,1.7275,3.0816,3.0816,0.6734,0.6734,1142489.4787,983671.215,469043.8146,22621291.6783,19476690.057
2015-04-13,000001.SZ,16.54,4.0725,4.0725,1.68,11.4514,11.4514,1.7584,3.0891,3.0891,0.6718,1.5484,1370987.3744,1180405.458,469043.8146,22676131.1726,19523906.2753
2015-04-14,000001.SZ,16.3,2.0945,2.0945,0.7,11.2853,11.2853,1.7329,3.0443,3.0443,0.6817,1.5712,1370987.3744,1180405.458,469043.8146,22347094.2027,19240608.9654
2015-04-15,000001.SZ,16.65,2.8953,2.8953,1.0,11.5276,11.5276,1.7701,3.1096,3.1096,0.6673,1.5382,1370987.3744,1180405.458,469043.8146,22826939.7838,19653750.8757
2015-04-16,000001.SZ,17.0,2.0903,2.0903,0.72,11.7699,11.7699,1.8073,3.175,3.175,0.6536,1.5065,1370987.3744,1180405.458,469043.8146,23306785.3648,20066892.786
2015-04-17,000001.SZ,16.93,2.2107,2.2107,0.79,11.7215,11.7215,1.7998,3.1619,3.1619,0.6563,1.5128,1370987.3744,1180405.458,469043.8146,23210816.2486,19984264.4039
2015-04-20,000001.SZ,16.3,2.9204,2.9204,1.09,11.2853,11.2853,1.7329,3.0443,3.0443,0.6817,1.5712,1370987.3744,1180405.458,469043.8146,22347094.2027,19240608.9654
2015-04-21,000001.SZ,16.56,2.0467,2.0467,0.84,11.4653,11.4653,1.7605,3.0928,3.0928,0.671,1.5466,1370987.3744,1180405.458,469043.8146,22703550.9201,19547514.3845
2015-04-22,000001.SZ,16.95,2.3493,4.6582,0.97,11.7353,11.7353,1.802,3.1657,3.1657,0.6555,1.511,1370987.3744,1180405.458,595330.5744,23238235.9961,20007872.5131
2015-04-23,000001.SZ,16.66,1.9652,3.8965,0.85,11.5345,11.5345,1.7711,3.1115,3.1115,0.6669,1.5373,1370987.3744,1180405.458,595330.5744,22840649.6575,19665554.9303
2015-04-24,000001.SZ,16.14,2.0695,4.1033,0.9,11.1745,10.8592,1.6425,3.0144,2.8377,0.6884,1.5868,1370987.3744,1180405.458,595330.5744,22127736.2228,19051744.0921
2015-04-27,000001.SZ,16.42,2.0845,4.1331,0.92,11.3684,11.0476,1.671,3.0667,2.8869,0.6767,1.5598,1370987.3744,1180405.458,595330.5744,22511612.6876,19382257.6204
2015-04-28,000001.SZ,16.7,4.0355,8.0015,1.92,11.5622,11.2359,1.6995,3.119,2.9361,0.6653,1.5336,1370987.3744,1180405.458,595330.5744,22895489.1525,19712771.1486
2015-04-29,000001.SZ,16.65,1.8224,3.6134,0.73,11.5276,11.2023,1.6944,3.1096,2.9274,0.6673,1.5382,1370987.3744,1180405.458,595330.5744,22826939.7838,19653750.8757
2015-04-30,000001.SZ,16.7,2.4488,4.8555,1.02,11.5622,11.2359,1.6995,3.119,2.9361,0.6653,1.5336,1370987.3744,1180405.458,595330.5744,22895489.1525,19712771.1486
2015-05-04,000001.SZ,16.52,1.2094,2.398,0.49,11.4376,11.1148,1.6812,3.0854,2.9045,0.6726,1.5503,1370987.3744,1180405.458,595330.5744,22648711.4251,19500298.1662
2015-05-05,000001.SZ,15.86,1.9479,3.8623,0.84,10.9806,10.6708,1.6141,2.9621,2.7885,0.7006,1.6148,1370987.3744,1180405.458,595330.5744,21743859.758,18721230.5639
2015-05-06,000001.SZ,15.72,1.6519,3.2753,0.72,10.8837,10.5766,1.5998,2.9359,2.7638,0.7068,1.6292,1370987.3744,1180405.458,595330.5744,21551921.5256,18555973.7998
2015-05-07,000001.SZ,15.67,1.0663,2.1143,0.59,10.8491,10.543,1.5947,2.9266,2.7551,0.7091,1.6344,1370987.3744,1180405.458,595330.5744,21483372.1568,18496953.5269
2015-05-08,000001.SZ,15.85,1.1644,2.3087,0.7,10.9737,10.6641,1.613,2.9602,2.7867,0.701,1.6158,1370987.3744,1180405.458,595330.5744,21730149.8842,18709426.5093
2015-05-11,000001.SZ,16.03,1.7986,3.5662,1.28,11.0983,10.7852,1.6314,2.9938,2.8183,0.6931,1.5977,1370987.3744,1180405.458,595330.5744,21976927.6116,18921899.4917
2015-05-12,000001.SZ,15.96,1.6856,3.3421,1.1,11.0499,10.7381,1.6242,2.9808,2.806,0.6962,1.6047,1370987.3744,1180405.458,595330.5744,21880958.4954,18839271.1097
2015-05-13,000001.SZ,15.88,1.4881,2.9506,1.01,10.9945,10.6842,1.6161,2.9658,2.792,0.6997,1.6128,1370987.3744,1180405.458,595330.5744,21771279.5055,18744838.673
2015-05-14,000001.SZ,15.89,1.2182,2.4155,0.85,11.0014,10.691,1.6171,2.9677,2.7937,0.6993,1.6118,1370987.3744,1180405.458,595330.5744,21784989.3792,18756642.7276
2015-05-15,000001.SZ,15.45,1.4848,2.9441,1.01,10.6968,10.3949,1.5723,2.8855,2.7164,0.7192,1.6577,1370987.3744,1180405.458,595330.5744,21181754.9345,18237264.3261
2015-05-18,000001.SZ,15.18,1.3022,2.5819,0.85,10.5098,10.2133,1.5448,2.8351,2.6689,0.732,1.6872,1370987.3744,1180405.458,595330.5744,20811588.3434,17918554.8524
2015-05-19,000001.SZ,15.59,1.6247,3.2214,1.13,10.7937,10.4891,1.5866,2.9117,2.741,0.7127,1.6428,1370987.3744,1180405.458,595330.5744,21373693.1669,18402521.0902
2015-05-20,000001.SZ,15.74,2.1939,4.35,1.54,10.8976,10.59,1.6018,2.9397,2.7674,0.7059,1.6271,1370987.3744,1180405.4579,595330.5744,21579341.2731,18579581.9073
2015-05-21,000001.SZ,15.79,1.191,2.3615,0.76,11.4097,11.0877,1.5619,3.0778,2.8974,0.6742,1.5541,1430867.6139,1180405.4579,595330.5743,22593399.6235,18638602.1802
2015-05-22,000001.SZ,16.27,2.2212,4.4041,1.42,11.7565,11.4248,1.6093,3.1714,2.9855,0.6543,1.5083,1430867.6139,1180405.4579,595330.5743,23280216.0782,19205196.8
2015-05-25,000001.SZ,16.6,2.3131,4.5863,1.36,11.995,11.6565,1.642,3.2357,3.046,0.6413,1.4783,1430867.6139,1180405.4579,595330.5743,23752402.3907,19594730.6011
2015-05-26,000001.SZ,16.62,2.3655,4.6902,1.24,12.0094,11.6705,1.644,3.2396,3.0497,0.6406,1.4765,1430867.6139,1180405.4579,595330.5743,23781019.743,19618338.7103
2015-05-27,000001.SZ,16.48,1.9834,3.9326,0.96,11.9082,11.5722,1.6301,3.2123,3.024,0.646,1.489,1430867.6139,1180405.4579,595330.5743,23580698.2771,19453081.9462
2015-05-28,000001.SZ,15.5,2.3154,4.5908,1.15,11.2001,10.8841,1.5332,3.0213,2.8442,0.6868,1.5832,1430867.6139,1180405.4579,595330.5743,22178448.0155,18296284.5975
2015-05-29,000001.SZ,15.32,1.707,3.3846,0.76,11.07,10.7577,1.5154,2.9862,2.8112,0.6949,1.6018,1430867.6139,1180405.4579,595330.5743,21920891.8449,18083811.615
2015-06-01,000001.SZ,15.9,1.8285,3.6255,0.86,11.4891,11.1649,1.5728,3.0993,2.9176,0.6696,1.5434,1430867.6139,1180405.4579,595330.5743,22750795.061,18768446.7806
2015-06-02,000001.SZ,15.77,1.6137,3.1996,0.79,11.3952,11.0737,1.5599,3.0739,2.8937,0.6751,1.5561,1430867.6139,1180405.4579,595330.5743,22564782.2712,18614994.0711
2015-06-03,000001.SZ,15.83,1.6734,3.3179,0.89,11.4386,11.1158,1.5658,3.0856,2.9047,0.6725,1.5502,1430867.6139,1180405.4579,595330.5743,22650634.328,18685818.3986
2015-06-04,000001.SZ,16.37,3.1197,6.1857,1.71,11.8288,11.495,1.6192,3.1909,3.0038,0.6503,1.499,1430867.6139,1180405.4579,595330.5743,23423302.8395,19323237.3458
2015-06-05,000001.SZ,16.3,2.419,4.7964,1.22,11.7782,11.4458,1.6123,3.1772,2.991,0.6531,1.5055,1430867.6139,1180405.4579,595330.5743,23323142.1066,19240608.9638
2015-06-08,000001.SZ,17.29,4.3087,8.5432,2.02,12.4935,12.141,1.7102,3.3702,3.1727,0.6157,1.4193,1430867.6139,1180405.4579,595330.5743,24739701.0443,20409210.3671
2015-06-09,000001.SZ,16.98,2.7846,5.5212,1.06,12.2695,11.9233,1.6796,3.3098,3.1158,0.627,1.4452,1430867.6139,1180405.4579,595330.5743,24296132.084,20043284.6751
2015-06-10,000001.SZ,16.68,1.8624,3.6927,0.65,12.0528,11.7127,1.6499,3.2513,3.0607,0.6383,1.4712,1430867.6139,1180405.4579,595330.5743,23866871.7999,19689163.0378
2015-06-11,000001.SZ,16.48,1.4461,2.8672,0.5,11.9082,11.5722,1.6301,3.2123,3.024,0.646,1.489,1430867.6139,1180405.4579,595330.5743,23580698.2771,19453081.9462
2015-06-12,000001.SZ,16.51,1.6125,3.1972,0.63,11.9299,11.5933,1.6331,3.2182,3.0295,0.6448,0.8415,1430867.6139,1180405.4579,595330.5743,23623624.3055,19488494.1099
2015-06-15,000001.SZ,15.92,1.8571,3.6823,0.77,11.5036,11.179,1.5747,3.1032,2.9213,0.6687,0.8727,1430867.6139,1180405.4579,595330.5743,22779412.4133,18792054.8898
2015-06-16,000001.SZ,15.64,1.5352,3.044,0.8,11.3013,10.9824,1.547,3.0486,2.8699,0.6807,0.8883,1430867.6139,1180405.4579,595330.5743,22378769.4814,18461541.3616
2015-06-17,000001.SZ,15.73,1.4537,2.8823,0.87,11.3663,11.0456,1.5559,3.0661,2.8864,0.6768,0.8832,1430867.6139,1180405.4579,595330.5743,22507547.5666,18567777.8528
2015-06-18,000001.SZ,15.38,1.3576,2.6919,0.86,11.1134,10.7998,1.5213,2.9979,2.8222,0.6922,0.9033,1430867.6139,1180405.4579,595330.5743,22006743.9018,18154635.9425
2015-06-19,000001.SZ,14.63,1.3263,2.6297,0.85,10.5715,10.2731,1.4471,2.8517,2.6846,0.7277,0.9496,1430867.6139,1180405.4579,595330.5743,20933593.1914,17269331.8491
2015-06-23,000001.SZ,14.95,1.5295,3.0327,1.02,10.8027,10.4979,1.4788,2.9141,2.7433,0.7121,0.9293,1430867.6139,1180405.4579,595330.5743,21391470.8278,17647061.5956
2015-06-24,000001.SZ,15.12,1.2979,2.5734,0.9,10.9255,10.6172,1.4956,2.9472,2.7745,0.7041,0.9189,1430867.6139,1180405.4579,595330.5743,21634718.3222,17847730.5234
2015-06-25,000001.SZ,14.87,1.7614,3.4925,1.26,10.7449,10.4417,1.4709,2.8985,2.7286,0.7159,0.9343,1430867.6139,1180405.4579,595330.5743,21277001.4187,17552629.159
2015-06-26,000001.SZ,13.77,2.1648,4.2923,1.49,9.95,9.6693,1.3621,2.6841,2.5267,0.7731,1.0089,1430867.6139,1180405.4579,595330.5743,19703047.0434,16254183.1553
2015-06-29,000001.SZ,13.56,2.2136,4.3891,1.37,9.7983,9.5218,1.3413,2.6431,2.4882,0.7851,1.0246,1430867.6139,1180405.4579,595330.5743,19402564.8445,16006298.0091
2015-06-30,000001.SZ,14.54,2.1587,4.2801,1.2,10.5064,10.2099,1.4382,2.8342,2.668,0.7322,0.9555,1430867.6139,1180405.4579,595330.5743,20804815.1061,17163095.3579
2015-07-01,000001.SZ,13.92,1.5549,3.083,0.81,10.0584,9.7746,1.3769,2.7133,2.5543,0.7648,0.9981,1430867.6139,1180405.4579,595330.5743,19917677.1855,16431243.974
2015-07-02,000001.SZ,13.75,1.6798,3.3306,0.85,9.9356,9.6552,1.3601,2.6802,2.5231,0.7743,1.0104,1430867.6139,1180405.4579,595330.5743,19674429.6911,16230575.0461
2015-07-03,000001.SZ,13.07,2.2005,4.3631,1.13,9.4442,9.1777,1.2928,2.5476,2.3983,0.8145,1.063,1430867.6139,1180405.4579,595330.5743,18701439.7137,15427899.3348
2015-07-06,000001.SZ,13.88,2.8647,5.6801,1.46,10.0295,9.7465,1.3729,2.7055,2.5469,0.767,1.001,1430867.6139,1180405.4579,595330.5743,19860442.4809,16384027.7557
2015-07-07,000001.SZ,14.65,4.0734,8.0767,1.95,10.5859,10.2872,1.4491,2.8556,2.6882,0.7267,0.9483,1430867.6139,1180405.4579,595330.5743,20962210.5436,17292939.9582
2015-07-08,000001.SZ,13.19,4.233,8.3931,1.71,9.5309,9.262,1.3047,2.571,2.4203,0.8071,1.0533,1430867.6139,1180405.4579,595330.5743,18873143.8273,15569547.9897
2015-07-09,000001.SZ,14.26,3.6804,7.2974,1.22,10.3041,10.0133,1.4105,2.7796,2.6167,0.7466,0.9743,1430867.6139,1180405.4579,595330.5743,20404172.1742,16832581.8297
2015-07-10,000001.SZ,14.86,3.9402,7.8124,1.16,10.7376,10.4347,1.4699,2.8965,2.7268,0.7164,0.9349,1430867.6139,1180405.4579,595330.5743,21262692.7426,17540825.1044
2015-07-13,000001.SZ,14.44,2.7687,5.4897,0.74,10.4342,10.1397,1.4283,2.8147,2.6497,0.7373,0.9621,1430867.6139,1180405.4579,595330.5743,20661728.3447,17045054.8121
2015-07-14,000001.SZ,13.87,2.1859,4.3341,0.58,10.0223,9.7395,1.372,2.7036,2.5451,0.7676,1.0017,1430867.6139,1180405.4579,595330.5743,19846133.8048,16372223.7011
2015-07-15,000001.SZ,13.58,1.3779,2.732,0.41,9.8127,9.5358,1.3433,2.647,2.4919,0.784,1.0231,1430867.6139,1180405.4579,595330.5743,19431182.1968,16029906.1183
2015-07-16,000001.SZ,13.6,1.1767,2.3331,0.42,9.8272,9.5499,1.3452,2.6509,2.4955,0.7828,1.0216,1430867.6139,1180405.4579,595330.5743,19459799.549,16053514.2274
2015-07-17,000001.SZ,13.82,1.4238,2.823,0.62,9.9862,9.7044,1.367,2.6938,2.5359,0.7703,1.0053,1430867.6139,1180405.4579,595330.5743,19774590.4241,16313203.4282
2015-07-20,000001.SZ,13.6,1.151,2.2822,0.64,9.8272,9.5499,1.3452,2.6509,2.4955,0.7828,1.0216,1430867.6139,1180405.4579,595330.5743,19459799.549,16053514.2274
2015-07-21,000001.SZ,13.57,0.9587,1.9009,0.66,9.8055,9.5288,1.3423,2.6451,2.49,0.7845,1.0238,1430867.6139,1180405.4579,595330.5743,19416873.5206,16018102.0637
2015-07-22,000001.SZ,13.52,0.9642,1.9117,0.79,9.7694,9.4937,1.3373,2.6354,2.4809,0.7874,1.0276,1430867.6139,1180405.4579,595330.5743,19345330.1399,15959081.7908
2015-07-23,000001.SZ,13.67,1.2569,2.4922,1.11,9.8778,9.599,1.3522,2.6646,2.5084,0.7788,1.0163,1430867.6139,1180405.4579,595330.5743,19559960.282,16136142.6095
2015-07-24,000001.SZ,13.38,1.1346,2.2497,0.99,9.6682,9.3954,1.3235,2.6081,2.4552,0.7957,1.0384,1430867.6139,1180405.4579,595330.5743,19145008.674,15793825.0267
2015-07-27,000001.SZ,12.44,1.5146,3.0031,1.39,8.989,8.7353,1.2305,2.4248,2.2827,0.8558,1.1168,1430867.6139,1180405.4579,595330.5743,17799993.1169,14684243.8963
2015-07-28,000001.SZ,12.62,1.7038,3.3783,1.46,9.1191,8.8617,1.2483,2.4599,2.3157,0.8436,1.1009,1430867.6139,1180405.4579,595330.5743,18057549.2874,14896716.8787
2015-07-29,000001.SZ,12.6,0.8232,1.6322,0.63,9.1046,8.8477,1.2463,2.456,2.3121,0.8449,1.1026,1430867.6139,1180405.4579,595330.5743,18028931.9351,14873108.7695
2015-07-30,000001.SZ,12.26,0.6526,1.2939,0.51,8.8589,8.6089,1.2127,2.3897,2.2497,0.8684,1.1332,1430867.6139,1180405.4579,595330.5743,17542436.9464,14471770.9139
2015-07-31,000001.SZ,12.36,1.0189,2.0203,0.87,8.9312,8.6792,1.2226,2.4092,2.268,0.8613,1.124,1430867.6139,1180405.4579,595330.5743,17685523.7078,14589811.4596
2015-08-03,000001.SZ,12.82,1.1904,2.3602,1.04,9.2636,9.0022,1.2681,2.4989,2.3524,0.8304,1.0837,1430867.6139,1180405.4579,595330.5743,18343722.8102,15132797.9703
2015-08-04,000001.SZ,12.86,0.6565,1.3017,0.61,9.2925,9.0303,1.272,2.5067,2.3598,0.8278,1.0803,1430867.6139,1180405.4579,595330.5743,18400957.5148,15180014.1886
2015-08-05,000001.SZ,12.59,0.4675,0.9269,0.54,9.0974,8.8407,1.2453,2.4541,2.3102,0.8456,1.1035,1430867.6139,1180405.4579,595330.5743,18014623.259,14861304.715
2015-08-06,000001.SZ,12.53,0.3814,0.7562,0.48,9.054,8.7985,1.2394,2.4424,2.2992,0.8497,1.1088,1430867.6139,1180405.4579,595330.5743,17928771.2022,14790480.3875
2015-08-07,000001.SZ,12.61,0.5269,1.0448,0.71,9.1118,8.8547,1.2473,2.458,2.3139,0.8443,1.1018,1430867.6139,1180405.4579,595330.5743,18043240.6113,14884912.8241
2015-08-10,000001.SZ,12.92,0.8922,1.769,1.38,9.3358,9.0724,1.278,2.5184,2.3708,0.824,1.0753,1430867.6139,1180405.4579,595330.5743,18486809.5716,15250838.5161
2015-08-11,000001.SZ,12.84,0.7019,1.3917,1.2,9.278,9.0162,1.2701,2.5028,2.3561,0.8291,1.082,1430867.6139,1180405.4579,595330.5743,18372340.1625,15156406.0794
2015-08-12,000001.SZ,12.57,0.5819,1.1537,0.98,9.0829,8.8266,1.2434,2.4502,2.3065,0.8469,1.1053,1430867.6139,1180405.4579,595330.5743,17986005.9067,14837696.6058
2015-08-13,000001.SZ,12.57,0.5137,1.0185,0.83,9.0829,8.8266,1.2434,2.4502,2.3065,0.8469,1.1053,1430867.6139,1180405.4579,595330.5743,17986005.9067,14837696.6058
2015-08-14,000001.SZ,12.64,0.6979,1.3838,1.08,9.1335,8.4852,1.1987,2.4638,2.1216,0.8423,1.0991,1430867.6139,1180405.4579,595330.5743,18086166.6397,14920324.9879
2015-08-17,000001.SZ,12.54,0.5758,1.1416,0.85,9.0612,8.4181,1.1892,2.4443,2.1048,0.849,1.1079,1430867.6139,1180405.4579,595330.5743,17943079.8783,14802284.4421
2015-08-18,000001.SZ,12.27,0.9965,1.9759,1.62,8.8661,8.2368,1.1636,2.3917,2.0595,0.8677,1.1323,1430867.6139,1180405.4579,595330.5743,17556745.6226,14483574.9684
2015-08-19,000001.SZ,12.23,0.8123,1.6107,1.21,8.8372,8.21,1.1598,2.3839,2.0528,0.8705,1.136,1430867.6139,1180405.4579,595330.5743,17499510.918,14436358.7501
2015-08-20,000001.SZ,12.05,0.5741,1.1382,0.8,8.7072,8.0891,1.1428,2.3488,2.0225,0.8835,1.153,1430867.6139,1180405.4579,595330.5743,17241954.7475,14223885.7677
2015-08-21,000001.SZ,11.5,0.7907,1.5678,1.08,8.3098,7.7199,1.0906,2.2416,1.9302,0.9257,1.2081,1430867.6139,1180405.4579,595330.5743,16454977.5599,13574662.7659
2015-08-24,000001.SZ,10.35,1.286,2.5499,1.71,7.4788,6.9479,0.9815,2.0174,1.7372,1.0286,1.3423,1430867.6139,1180405.4579,595330.5743,14809479.8039,12217196.4893
2015-08-25,000001.SZ,9.46,1.8573,3.6825,2.08,6.8357,6.3505,0.8971,1.844,1.5878,1.1254,1.4686,1430867.6139,1180405.4579,595330.5743,13536007.6275,11166635.6317
2015-08-26,000001.SZ,9.91,2.1111,4.1858,1.98,7.1608,6.6525,0.9398,1.9317,1.6634,1.0743,1.4019,1430867.6139,1180405.4579,595330.5743,14179898.0537,11697818.0878
2015-08-27,000001.SZ,10.8,1.5666,3.1062,1.18,7.8039,7.25,1.0242,2.1052,1.8127,0.9858,1.2864,1430867.6139,1180405.4579,595330.5743,15453370.2301,12748378.9453
2015-08-28,000001.SZ,10.83,1.3623,2.7011,0.89,7.8256,7.2701,1.0271,2.111,1.8178,0.983,1.2828,1430867.6139,1180405.4579,595330.5743,15496296.2585,12783791.1091
2015-08-31,000001.SZ,11.07,1.2405,2.4596,0.76,7.999,7.4312,1.0498,2.1578,1.8581,0.9617,1.255,1430867.6139,1180405.4579,595330.5743,15839704.4859,13067088.419
2015-09-01,000001.SZ,11.57,2.2515,4.4642,1.38,8.3603,7.7669,1.0972,2.2553,1.942,0.9201,1.2008,1430867.6139,1180405.4579,595330.5743,16555138.2928,13657291.1479
2015-09-02,000001.SZ,11.84,2.3854,4.7297,1.4,8.5554,7.9481,1.1228,2.3079,1.9873,0.8992,1.1734,1430867.6139,1180405.4579,595330.5743,16941472.5486,13976000.6215
2015-09-07,000001.SZ,10.89,1.1658,2.3115,0.66,7.869,7.3104,1.0328,2.1227,1.8278,0.9776,1.2758,1430867.6139,1180405.4579,595330.5743,15582148.3154,12854615.4365
2015-09-08,000001.SZ,11.0,0.6331,1.2553,0.38,7.9485,7.3843,1.0432,2.1441,1.8463,0.9678,1.263,1430867.6139,1180405.4579,595330.5743,15739543.7529,12984460.0369
2015-09-09,000001.SZ,11.1,0.721,1.4296,0.47,8.0207,7.4514,1.0527,2.1636,1.8631,0.9591,1.2516,1430867.6139,1180405.4579,595330.5743,15882630.5143,13102500.5827
2015-09-10,000001.SZ,11.05,0.3941,0.7814,0.28,7.9846,7.4178,1.0479,2.1539,1.8547,0.9635,1.2573,1430867.6139,1180405.4579,595330.5743,15811087.1336,13043480.3098
2015-09-11,000001.SZ,10.96,0.3613,0.7163,0.34,7.9196,7.3574,1.0394,2.1364,1.8396,0.9714,1.2676,1430867.6139,1180405.4579,595330.5743,15682309.0483,12937243.8186
2015-09-14,000001.SZ,10.87,0.6408,1.2706,0.98,7.8545,7.297,1.0309,2.1188,1.8245,0.9794,1.2781,1430867.6139,1180405.4579,595330.5743,15553530.9631,12831007.3274
2015-09-15,000001.SZ,10.57,0.4599,0.9118,0.84,7.6377,7.0956,1.0024,2.0603,1.7741,1.0072,1.3144,1430867.6139,1180405.4579,595330.5743,15124270.6789,12476885.69
2015-09-16,000001.SZ,10.9,0.4822,0.9562,0.94,7.8762,7.3171,1.0337,2.1247,1.8295,0.9767,1.2746,1430867.6139,1180405.4579,595330.5743,15596456.9915,12866419.4911
2015-09-17,000001.SZ,10.77,0.5259,1.0428,1.12,7.7823,7.2299,1.0214,2.0993,1.8077,0.9885,1.29,1430867.6139,1180405.4579,595330.5743,15410444.2017,12712966.7816
2015-09-18,000001.SZ,10.81,0.2696,0.5346,0.55,7.8112,7.2567,1.0252,2.1071,1.8144,0.9848,1.2852,1430867.6139,1180405.4579,595330.5743,15467678.9063,12760182.9999
2015-09-21,000001.SZ,10.82,0.3271,0.6486,0.69,7.8184,7.2634,1.0261,2.1091,1.8161,0.9839,1.284,1430867.6139,1180405.4579,595330.5743,15481987.5824,12771987.0545
2015-09-22,000001.SZ,10.96,0.4176,0.828,1.01,7.9196,7.3574,1.0394,2.1364,1.8396,0.9714,1.2676,1430867.6139,1180405.4579,595330.5743,15682309.0483,12937243.8186
2015-09-23,000001.SZ,10.7,0.3144,0.6234,0.78,7.7317,7.1829,1.0147,2.0857,1.7959,0.995,1.2984,1430867.6139,1180405.4579,595330.5743,15310283.4687,12630338.3995
2015-09-24,000001.SZ,10.71,0.2191,0.4344,0.59,7.7389,7.1896,1.0157,2.0876,1.7976,0.994,1.2972,1430867.6139,1180405.4579,595330.5743,15324592.1449,12642142.4541
2015-09-25,000001.SZ,10.55,0.3782,0.7499,1.22,7.6233,7.0822,1.0005,2.0564,1.7708,1.0091,1.3169,1430867.6139,1180405.4579,595330.5743,15095653.3266,12453277.5808
2015-09-28,000001.SZ,10.53,0.1687,0.3344,0.51,7.6088,7.0687,0.9986,2.0525,1.7674,1.011,1.3194,1430867.6139,1180405.4579,595330.5743,15067035.9744,12429669.4717
2015-09-29,000001.SZ,10.38,0.2826,0.5604,0.94,7.5005,6.9681,0.9844,2.0233,1.7422,1.0256,1.3385,1430867.6139,1180405.4579,595330.5743,14852405.8323,12252608.653
2015-09-30,000001.SZ,10.49,0.3089,0.6125,1.13,7.5799,7.0419,0.9948,2.0447,1.7607,1.0149,1.3244,1430867.6139,1180405.4579,595330.5743,15009801.2698,12382453.2534
2015-10-08,000001.SZ,10.7,0.4186,0.8299,1.54,7.7317,7.1829,1.0147,2.0857,1.7959,0.995,1.2984,1430867.6139,1180405.4579,595330.5743,15310283.4687,12630338.3995
2015-10-09,000001.SZ,10.9,0.4021,0.7972,1.29,7.8762,7.3171,1.0337,2.1247,1.8295,0.9767,1.2746,1430867.6139,1180405.4579,595330.5743,15596456.9915,12866419.4911
2015-10-12,000001.SZ,11.23,0.7198,1.4272,2.28,8.1147,7.5387,1.065,2.189,1.8849,0.948,1.2371,1430867.6139,1180405.4579,595330.5743,16068643.3041,13255953.2922
2015-10-13,000001.SZ,11.13,0.3048,0.6044,0.71,8.0424,7.4715,1.0555,2.1695,1.8681,0.9565,1.2483,1430867.6139,1180405.4579,595330.5743,15925556.5427,13137912.7464
2015-10-14,000001.SZ,10.98,0.3549,0.7038,0.82,7.934,7.3708,1.0413,2.1402,1.8429,0.9696,1.2653,1430867.6139,1180405.4579,595330.5743,15710926.4006,12960851.9277
2015-10-15,000001.SZ,11.17,0.4116,0.8162,0.94,8.0713,7.4984,1.0593,2.1773,1.8748,0.9531,1.2438,1430867.6139,1180405.4579,595330.5743,15982791.2473,13185128.9647
2015-10-16,000001.SZ,11.23,0.4829,0.9575,1.1,8.1147,7.5387,1.065,2.189,1.8849,0.948,1.2371,1430867.6139,1180405.4579,595330.5743,16068643.3041,13255953.2922
2015-10-19,000001.SZ,11.26,0.6128,1.2151,1.35,8.1363,7.5588,1.0678,2.1948,1.8899,0.9455,1.2339,1430867.6139,1180405.4579,595330.5743,16111569.3325,13291365.456
2015-10-20,000001.SZ,11.32,0.6059,1.2013,1.4,8.1797,7.5991,1.0735,2.2065,1.9,0.9405,1.2273,1430867.6139,1180405.4579,595330.5743,16197421.3893,13362189.7834
2015-10-21,000001.SZ,11.22,1.129,2.2385,2.29,8.1074,7.5319,1.064,2.187,1.8832,0.9489,1.2383,1430867.6139,1180405.4579,595330.5743,16054334.628,13244149.2376
2015-10-22,000001.SZ,11.33,0.6971,1.3821,1.07,8.1869,7.6058,1.0745,2.2085,1.9017,0.9396,1.2262,1430867.6139,1180405.4579,595330.5743,16211730.0655,13373993.838
2015-10-23,000001.SZ,11.47,0.7942,1.5746,1.13,8.2881,7.5119,1.0444,2.2358,1.8254,0.9282,1.2113,1430867.6139,1180405.4579,595330.5743,16412051.5314,13539250.6021
2015-10-26,000001.SZ,11.52,0.92,1.8241,1.2,8.3242,7.5447,1.049,2.2455,1.8334,0.9241,1.206,1430867.6139,1180405.4579,595330.5743,16483594.9121,13598270.875
2015-10-27,000001.SZ,11.48,0.4917,0.975,0.59,8.2953,7.5185,1.0454,2.2377,1.827,0.9274,1.2102,1430867.6139,1180405.4579,595330.5743,16426360.2076,13551054.6567
2015-10-28,000001.SZ,11.27,0.4615,0.9151,0.57,8.1436,7.3809,1.0262,2.1968,1.7936,0.9446,1.2328,1430867.6139,1180405.4579,595330.5743,16125878.0087,13303169.5105
2015-10-29,000001.SZ,11.27,0.2683,0.532,0.4,8.1436,7.3809,1.0262,2.1968,1.7936,0.9446,1.2328,1430867.6139,1180405.4579,595330.5743,16125878.0087,13303169.5105
2015-10-30,000001.SZ,11.36,0.454,0.9002,0.77,8.2086,7.4399,1.0344,2.2143,1.8079,0.9372,1.223,1430867.6139,1180405.4579,595330.5743,16254656.0939,13409406.0017
2015-11-02,000001.SZ,11.14,0.4104,0.8137,0.79,8.0496,7.2958,1.0144,2.1714,1.7729,0.9557,1.2471,1430867.6139,1180405.4579,595330.5743,15939865.2188,13149716.801
